system_id,cohort_id,cohort_name,system_class,feature_sha256,wind_speed_min,wind_speed_p05,wind_speed_p25,wind_speed_median,wind_speed_mean,wind_speed_p75,wind_speed_p95,wind_speed_max,wind_speed_std,vorticity_min,vorticity_p05,vorticity_p25,vorticity_median,vorticity_mean,vorticity_p75,vorticity_p95,vorticity_max,vorticity_std,divergence_min,divergence_p05,divergence_p25,divergence_median,divergence_mean,divergence_p75,divergence_p95,divergence_max,divergence_std,strain_normal_min,strain_normal_p05,strain_normal_p25,strain_normal_median,strain_normal_mean,strain_normal_p75,strain_normal_p95,strain_normal_max,strain_normal_std,strain_shear_min,strain_shear_p05,strain_shear_p25,strain_shear_median,strain_shear_mean,strain_shear_p75,strain_shear_p95,strain_shear_max,strain_shear_std,okubo_weiss_min,okubo_weiss_p05,okubo_weiss_p25,okubo_weiss_median,okubo_weiss_mean,okubo_weiss_p75,okubo_weiss_p95,okubo_weiss_max,okubo_weiss_std
TC_2024_2024319N16282,B,Weak Tropical Cyclones / Depressions,TC,f576ae91225f737878a574bb0c3d332261be989e9893f7565c892450525e7cc3,0.02655840292572975,0.7828420996665955,3.2769761085510254,5.415010929107666,5.219423294067383,6.9419989585876465,9.698772430419922,12.878127098083496,2.672729253768921,-0.0001359106390736997,-2.7975644115940668e-05,-1.280384913115995e-05,-6.571357971552061e-06,-1.591972022652044e-06,4.255792646290502e-06,4.5188113290350884e-05,0.00036633419222198427,2.4875842427718453e-05,-0.00014628331700805575,-3.6709254345623776e-05,-1.1128769983770326e-05,1.8116314492999663e-07,-2.1563487280218396e-06,8.144342245941516e-06,2.7941154257860035e-05,9.932036482496187e-05,2.0639545255107805e-05,-0.00019365636399015784,-3.654787360574119e-05,-9.907488674798515e-06,1.2679498695433722e-06,8.786975591590362e-09,1.109073400584748e-05,3.370156991877593e-05,0.0001378093584207818,2.2807153072790243e-05,-0.00014464373816736042,-4.186351361568086e-05,-1.1597678167163394e-05,3.309882501412176e-08,-1.8639328800418298e-06,9.821771527640522e-06,3.0430577680817805e-05,0.00013027350360061973,2.2798916688770987e-05,-1.210182603017529e-07,-7.321672157445391e-10,-3.6486921123346505e-11,1.3840666113207334e-10,4.2208930794984667e-10,6.08622152675764e-10,2.8781881322714753e-09,2.6725532009663766e-08,2.5174342610512213e-09
TC_2024_2024329N04089,D,Monsoon Low Pressure Systems,MONSOON,af6080f95c48a04604ec300e3346879f7dc65cad13933d3aa37b2549f4dbda2b,0.0774906724691391,1.1878817081451416,2.6876282691955566,5.468690872192383,5.481189250946045,7.861518383026123,10.331999778747559,15.11073112487793,2.9987850189208984,-0.0001428366667823866,-2.3054410121403635e-05,-6.3261381910706405e-06,2.190075974795036e-06,3.1662045785196824e-06,9.795734513318166e-06,3.178739279974252e-05,0.000581232481636107,2.3024544134386815e-05,-0.0002620279847178608,-3.214331445633434e-05,-9.455529834667686e-06,-1.1095440299868642e-07,-5.184494398235984e-07,9.255946679331828e-06,3.0372480978257954e-05,0.00012016666732961312,2.0671530364779755e-05,-0.00018851923232432455,-3.484871194814332e-05,-1.0883318282139953e-05,1.127851874116459e-06,-6.065724846848752e-07,1.0749570719781332e-05,2.9864733733120374e-05,0.00022459140745922923,2.3072145268088207e-05,-0.00012067452917108312,-3.135480437777005e-05,-1.2863948541053105e-05,-2.9008035653532716e-06,-2.1284952254063683e-06,6.617356120841578e-06,3.13637538056355e-05,0.00021228934929240495,2.0893670807708986e-05,-3.132588801690872e-07,-3.680233062741678e-10,1.5569210851107407e-11,1.851256786755684e-10,4.336132286564265e-10,6.153983433954124e-10,2.591957537489975e-09,3.463780728907295e-08,4.60721683026577e-09
TC_2025_2025064S12067,B,Weak Tropical Cyclones / Depressions,TC,910bf5072a1c82d3b812da589c22ff0f4f2263d2b4b7f757b3e3c8deedebe846,0.01732117310166359,0.843932032585144,1.9275388717651367,3.229074716567993,4.013180732727051,5.0590596199035645,10.344511032104492,19.025569915771484,3.0239174365997314,-0.00036868531606160104,-4.232580613461323e-05,-7.096414719853783e-06,3.975093022745568e-06,4.2188918314423063e-07,1.3884409781894647e-05,3.1741139537189156e-05,0.00018194665608461946,2.9300659662112594e-05,-0.00026849392452277243,-3.8361944461939856e-05,-1.0415858923806809e-05,-2.418844502471984e-08,-1.5964974409143906e-06,9.444504030398093e-06,2.9561686460510828e-05,0.00014474146883003414,2.3126045562094077e-05,-0.00016524773673154414,-3.602898505050689e-05,-1.2566817531478591e-05,-3.6705068851006217e-07,6.519242106151069e-07,1.2204226550238673e-05,4.213419379084371e-05,0.0002734738227445632,2.6906145649263635e-05,-0.00026017913478426635,-3.8064405089244246e-05,-1.174202134279767e-05,1.7282154658460058e-06,9.753800895850873e-07,1.3524551832233556e-05,4.18594318034593e-05,0.00019458789029158652,2.690348082978744e-05,-1.0711971754062688e-07,-7.48562878349901e-10,2.004806910760326e-12,2.3758051082012344e-10,5.904076116891588e-10,8.113499871953422e-10,3.8735197271932975e-09,5.979151751489553e-08,4.623814664483916e-09
TC_2025_2025100S09132,A,Strong Tropical Cyclones,TC,02efb0a6128949e9d751042f4b96feb440efec5570d93f8c325693e90055ff25,0.0108451247215271,0.9495025873184204,2.561593770980835,4.079044342041016,4.985105037689209,7.3704023361206055,10.890388488769531,16.637659072875977,3.1639416217803955,-0.0005296579329296947,-4.108384746359661e-05,-9.970488463295624e-06,-2.503478491178157e-08,-2.1931043647782644e-06,8.788327249931172e-06,2.8682137781288475e-05,0.00014012564497534186,2.6603300284477882e-05,-0.0002098145632771775,-4.1501196392346174e-05,-1.1324351362418383e-05,1.4957494158807094e-06,-1.1743063623725902e-06,1.1282623745501041e-05,3.192931762896478e-05,0.00011839759099530056,2.3168131519923918e-05,-0.00018367180018685758,-3.8283491448964924e-05,-9.396929272043053e-06,4.3752638703153934e-06,2.6788854938786244e-06,1.606616933713667e-05,3.9052367355907336e-05,0.00017482716066297144,2.4738512365729548e-05,-0.0001748146314639598,-4.2982486775144935e-05,-1.191152296087239e-05,-2.9789854139039562e-08,-3.79067188305271e-07,1.2509683074313216e-05,3.904769255314022e-05,0.00020633071835618466,2.6047724531963468e-05,-2.8037072752340464e-07,-6.354347048542763e-10,3.521542779605369e-11,3.085494360011154e-10,5.852527351635217e-10,9.663589928265992e-10,3.809115689534792e-09,3.490171707198897e-08,5.539681602328983e-09
TC_2025_2025161N15114,B,Weak Tropical Cyclones / Depressions,TC,fb28751be25ab47a2279aab7fd66e2b31582ef4989250f763ff2b6dd29ed57fb,0.018815992400050163,0.5896533727645874,1.3844314813613892,2.9940547943115234,4.597631454467773,7.624353885650635,12.075053215026855,17.700334548950195,3.859281301498413,-0.0002358392084715888,-4.85717537230812e-05,-1.2690677067439537e-05,-7.722952659605653e-07,7.13082954462152e-07,1.2915809747937601e-05,5.2502742619253695e-05,0.0002571692457422614,3.5919976653531194e-05,-0.0001709035859676078,-4.3758558604167774e-05,-1.5090813576534856e-05,-9.262386129194056e-07,-1.6808605778351193e-06,1.3120728908688761e-05,3.77621290681418e-05,0.00013633011258207262,2.5804618417168967e-05,-0.0001911842409754172,-4.9533606215845793e-05,-1.577233342686668e-05,-7.415116556330759e-07,-1.1847586165458779e-06,1.4512199413729832e-05,4.525669646682218e-05,0.00021511378872673959,3.169378760503605e-05,-0.000162033989909105,-4.668544352171011e-05,-1.6009913451853208e-05,2.028194785452797e-07,1.9769949233250372e-07,1.6232794223469682e-05,4.738873758469708e-05,0.00019912439165636897,3.08545604639221e-05,-6.376764360993548e-08,-1.7087873338539339e-09,2.0837016140307085e-11,3.7926403684274135e-10,6.671896923826637e-10,1.1371689145889263e-09,4.97857177705896e-09,5.943599035163061e-08,4.337178172164613e-09
TC_2025_2025203N20124,B,Weak Tropical Cyclones / Depressions,TC,8668d4d8ed2b6aa8002b1c405e288c55ec93fc19b7d42f69482a2b8d64196b70,0.006113159004598856,0.830505907535553,2.292165994644165,6.33143949508667,6.732771396636963,11.043773651123047,13.588512420654297,17.583715438842773,4.559998512268066,-0.00026710107340477407,-4.287348929210566e-05,-1.428023460903205e-05,-2.643661900947336e-06,1.0583767107164022e-06,1.3260973901196849e-05,5.5090255045797676e-05,0.0003568186657503247,3.476961501291953e-05,-0.0002125337632605806,-3.8884871173650026e-05,-1.2695825716946274e-05,-8.474782475786924e-08,-1.377907892674557e-06,1.0653124263626523e-05,3.3048832847271115e-05,0.0001879246556200087,2.233011764474213e-05,-0.00018260088108945638,-4.202109994366765e-05,-1.2868218618677929e-05,1.067168795998441e-06,2.392492206126917e-06,1.7204512914759107e-05,5.0189864850835875e-05,0.00020775824668817222,2.9970420655445196e-05,-0.00020619457063730806,-5.129056080477312e-05,-1.752372190821916e-05,2.0550141144326517e-08,-1.8533518186814035e-06,1.376716227241559e-05,4.4651824282482266e-05,0.00016317391418851912,3.0129052902339026e-05,-1.2078973554707773e-07,-1.519226966451015e-09,-1.1189547552414858e-11,3.1419802870580327e-10,6.050988043959649e-10,1.2068053223401876e-09,4.603079251097597e-09,5.4158604712029046e-08,4.29338120611078e-09
TC_2025_2025223N17337,A,Strong Tropical Cyclones,TC,c895cd6abeab4260f8a9f4bb9d54479389fe4b9e9fe451e534752841089388ab,0.059140294790267944,0.8852854371070862,2.640134572982788,4.6265645027160645,5.099853038787842,6.812263011932373,11.26635456085205,24.161405563354492,3.2652876377105713,-0.00017640803707763553,-2.6778830942930654e-05,-1.2716103810817003e-05,-4.836841526412172e-06,-4.841655965037717e-09,7.039290267130127e-06,3.9468079194193706e-05,0.0006362132844515145,3.1468520319322124e-05,-0.00025550692225806415,-3.059497976209968e-05,-8.35620903671952e-06,3.318732240131794e-07,-4.785396185980062e-07,9.398406291438732e-06,2.8987453333684243e-05,0.0001072212471626699,2.114985545631498e-05,-0.0002471417828928679,-3.4953642170876265e-05,-1.2349883036222309e-05,-3.8122990986266814e-07,8.62343881635752e-07,1.2484581930038985e-05,4.099814759683795e-05,0.00024994005798362195,2.6635045287548564e-05,-0.00020911953470204026,-4.142429315834306e-05,-1.2025695468764752e-05,2.0462819065869553e-06,1.1473881613710546e-06,1.609683022252284e-05,3.8276146369753405e-05,0.0002004746493184939,2.7278878405923024e-05,-3.92489255318651e-07,-3.9353167946565293e-10,2.7076162492645217e-11,2.896112794026351e-10,4.6535514330869887e-10,9.198793393672133e-10,3.7217731119199016e-09,5.7220638893795694e-08,9.915011034422605e-09
TC_2025_2025233N15126,B,Weak Tropical Cyclones / Depressions,TC,f0adc5106a3134440eba38424b9aaf19d95af8320f08f428460a0afb02c7e726,0.007082741241902113,0.6484482288360596,1.470341682434082,3.0472207069396973,3.769874095916748,5.415491104125977,9.185317039489746,15.928938865661621,2.8316922187805176,-0.0002364631654927507,-2.796681656036526e-05,-1.294819412578363e-05,-4.337646714702714e-06,-5.009383698961756e-07,6.591162673430517e-06,4.165239806752652e-05,0.0007726130424998701,2.971015783259645e-05,-0.00036986745544709265,-3.507588553475216e-05,-1.1396095942473039e-05,7.185833794665086e-08,-1.7340695990242239e-07,1.208028152177576e-05,3.387197284610011e-05,0.00012575423170346767,2.226866672572214e-05,-0.000190274920896627,-4.0210201404988766e-05,-1.224037532665534e-05,-9.217778824677225e-07,-7.497955039070803e-07,1.093714945454849e-05,3.6407764127943665e-05,0.0003698411746881902,2.5056559024960734e-05,-0.0002860767999663949,-3.974725041189231e-05,-1.4271264262788463e-05,-5.285048132463999e-07,-6.896542572576436e-07,1.271329074370442e-05,4.000805347459391e-05,0.00028869189554825425,2.7553071049624123e-05,-5.165767902326479e-07,-7.159179915561253e-10,-3.024228220280256e-12,2.573426471919049e-10,5.050962981201224e-10,8.810696061622991e-10,3.3922726849766605e-09,6.795635698608748e-08,6.6558016875717385e-09
TC_2025_2025240N15117,B,Weak Tropical Cyclones / Depressions,TC,b7ca784c57a2064f233edaae13fdb24770158cc2c2c86a18084c23c8ebab0e3b,0.005516384728252888,0.49430620670318604,1.1513859033584595,2.726701021194458,3.94437837600708,6.513009071350098,10.116219520568848,13.694090843200684,3.2515172958374023,-0.00017757854948285967,-4.2358973587397486e-05,-1.0530110557738226e-05,-6.791946702833229e-07,2.357616750714442e-07,1.016506848827703e-05,4.136053394176997e-05,0.0003720924723893404,3.0513303499901667e-05,-0.00022625656856689602,-3.823101724265143e-05,-1.3835068784828763e-05,-8.497513022120984e-07,-1.6387111827498302e-06,1.1190374607394915e-05,3.4303735446883366e-05,0.00011962623830186203,2.34104081755504e-05,-0.0002128027699654922,-4.18205454479903e-05,-1.2546720427053515e-05,-8.886224378557017e-08,-6.321974410639086e-07,1.1992222425760701e-05,3.666496922960505e-05,0.00023612056975252926,2.681183468666859e-05,-0.00021305873815435916,-3.886309059453197e-05,-1.529893052065745e-05,-1.3896000155000365e-06,-6.738974320796842e-07,1.2644694834307302e-05,4.112444366910495e-05,0.00021359376842156053,2.7326452254783362e-05,-1.1699561497380273e-07,-1.1034604341375598e-09,1.688189171789034e-11,2.7732652285727966e-10,5.353459342494205e-10,8.357556313676184e-10,3.2880493883169493e-09,6.715357869779837e-08,3.8426692938742235e-09
TC_2025_2025248N18120,B,Weak Tropical Cyclones / Depressions,TC,828d723571598fcb7377e31d1af8ff9bfd5b2bf116485622126f058cdaa6b3d1,0.010528011247515678,0.5367845296859741,1.2340501546859741,3.0637078285217285,3.5476677417755127,5.249882698059082,8.742380142211914,12.915401458740234,2.6947996616363525,-0.0001652274077059701,-3.103742710663937e-05,-1.2660490938287694e-05,-3.0505284485116135e-06,-7.077084092088626e-07,7.867032763897441e-06,3.8395934097934514e-05,0.00033157356665469706,2.6073710614582524e-05,-0.00011738413741113618,-3.54953772330191e-05,-1.2531544598459732e-05,1.8743184782010758e-08,-7.208204806374852e-07,1.1442880349932238e-05,3.161555650876835e-05,0.00012909465294796973,2.0966159354429692e-05,-0.00013476221647579223,-3.698496220749803e-05,-1.3730157661484554e-05,-7.734702762718371e-07,-5.249733590062533e-07,1.1803034794866107e-05,3.682237729663029e-05,0.00015652251022402197,2.3578280888614245e-05,-0.00017323617066722363,-3.4997661714442074e-05,-1.2140093531343155e-05,3.683151419409114e-07,7.413714229187462e-07,1.3152057363186032e-05,3.771249976125546e-05,0.00015258580970112234,2.393348222540226e-05,-1.0152440665933682e-07,-9.040197479492917e-10,5.730775663043142e-12,2.586705016849322e-10,4.492329286343022e-10,8.000773932259619e-10,2.9717250882299595e-09,2.3960106787512814e-08,2.8692541675923167e-09
TC_2025_2025259N13126,B,Weak Tropical Cyclones / Depressions,TC,006ff45ec783273ea912637b15c9e461a531c61c630f9dc01da93fdaee1c1ca4,0.015794578939676285,0.7828795909881592,1.8608636856079102,3.379676103591919,4.078839302062988,5.8471360206604,9.243278503417969,16.766700744628906,2.780003786087036,-0.00018792580522131175,-3.984821159974672e-05,-1.209285983350128e-05,-1.3435685559670674e-06,1.3522193285098183e-06,1.1070064829254989e-05,4.890660056844354e-05,0.00035878398921340704,3.21143634209875e-05,-0.0002536571118980646,-4.714250462711789e-05,-1.286106817133259e-05,5.598097345682618e-07,-1.2911557405459462e-06,1.4139349332253914e-05,3.766164445551112e-05,0.00016161196981556714,2.8149166610091925e-05,-0.0002443186240270734,-4.5223623601486906e-05,-1.649517798796296e-05,-1.6074601489890483e-06,-6.862143777652818e-07,1.3493481674231589e-05,4.567416544887237e-05,0.00023109478934202343,2.9915328923380002e-05,-0.00017288661911152303,-4.8609101213514805e-05,-1.6961937944870442e-05,-7.580308647447964e-07,-1.1454576451797038e-06,1.3901656529924367e-05,4.491566869546659e-05,0.0002374458417762071,3.024191209988203e-05,-8.119479133483765e-08,-1.4856740282453984e-09,1.2546637340182798e-11,3.9496006465356004e-10,7.781223443359409e-10,1.2402869842276232e-09,4.9705701776758815e-09,5.655396506654142e-08,4.174336432072323e-09
TC_2025_2025260N13138,A,Strong Tropical Cyclones,TC,a3c60b49db6eb99c3fb9d3708db3a72762c90129c5f7a0f99b6450a44aa59504,0.025289485231041908,1.3291058540344238,3.2792811393737793,5.335235595703125,6.252175331115723,8.2935791015625,14.293061256408691,33.00217056274414,4.22634220123291,-0.000287941686110571,-4.563619222608395e-05,-1.1598872333706822e-05,-2.307204340468161e-06,1.2934482356286026e-06,1.26252007248695e-05,4.846531373914331e-05,0.0009903525933623314,4.45960795332212e-05,-0.0004311009543016553,-3.6122259189141914e-05,-1.2910590157844126e-05,-1.3886239003113587e-06,-2.5176082090183627e-06,9.740709174366202e-06,3.1268587918020785e-05,0.00018746392743196338,2.7579917514231056e-05,-0.0004056609177496284,-4.992616595700383e-05,-1.3878601748729125e-05,2.0372210656205425e-06,1.8260286083204846e-07,1.59383471327601e-05,4.476163303479552e-05,0.00038132938789203763,3.755688521778211e-05,-0.00031707872403785586,-4.8653531848685816e-05,-1.872614666353911e-05,-3.359013362569385e-06,-2.684690798560041e-06,1.1862663995998446e-05,4.5463784772437066e-05,0.00044704528409056365,3.667430792120285e-05,-9.642866416470497e-07,-1.4261856140507234e-09,1.902345468651756e-11,3.6664490887794443e-10,7.722820716260514e-10,1.1560642443342317e-09,5.317121853920526e-09,2.6023903387795144e-07,2.2688967149520067e-08
TC_2025_2025266N11137,B,Weak Tropical Cyclones / Depressions,TC,0c7464dccd8b1d521169885851783ce3f90d9fb32f5442ed50842e42d47eb66a,0.023940671235322952,0.898844301700592,2.7287940979003906,5.000463008880615,5.345524787902832,7.441375255584717,11.347105979919434,16.374561309814453,3.1803557872772217,-0.000244325929088518,-3.5006942198378965e-05,-1.0038726031780243e-05,-3.035929012185079e-06,-1.208692196996708e-06,5.744034751842264e-06,3.705916242324747e-05,0.0004356271820142865,2.994484020746313e-05,-0.00014688509691040963,-3.7305959267541766e-05,-1.1910100511158817e-05,-5.928231416874041e-07,-1.8928424196928972e-06,9.502726243226789e-06,2.9073871701257303e-05,0.00010252920765196905,2.0802952349185944e-05,-0.00016556170885451138,-3.8710371882189065e-05,-1.3228256648289971e-05,3.592392516793552e-08,1.779413310032396e-07,1.2943523870490026e-05,3.926377394236624e-05,0.0002770346181932837,2.6081030227942392e-05,-0.00019032043928746134,-4.3904670746997e-05,-1.5205823729047552e-05,-5.690159810001205e-07,-1.6073736333055422e-06,1.240119763679104e-05,3.923531767213717e-05,0.00022439376334659755,2.7278714696876705e-05,-1.7915735384121945e-07,-7.691915993035536e-10,5.7117706397935564e-11,3.366726064601977e-10,5.288094406807886e-10,9.657452615385864e-10,3.5792135921752788e-09,5.561634353057343e-08,4.870714498395046e-09
TC_2025_2025268N19306,A,Strong Tropical Cyclones,TC,abae394d153ea85810804c7aaa87c51a6c88044fa548137e51431df664240a22,0.009459280408918858,1.2023433446884155,3.3240554332733154,5.267881870269775,5.302665710449219,6.709476470947266,9.957927703857422,25.005733489990234,2.9228203296661377,-0.00016750412760302424,-2.814213621604722e-05,-1.3403711818682496e-05,-5.3289058996597305e-06,-1.3657302133651683e-06,3.577978532121051e-06,3.570135231711902e-05,0.0009125840733759105,3.304792335256934e-05,-0.00020699641027022153,-2.8638780349865556e-05,-6.743759513483383e-06,1.0764030093923793e-06,-5.856900884282368e-07,8.142956176016014e-06,2.2166936105350032e-05,9.303012484451756e-05,1.8078406355925836e-05,-0.00026801516651175916,-3.4112497814930975e-05,-1.1560457096493337e-05,-1.7640516034589382e-06,-1.0279561593051767e-06,8.617584171588533e-06,3.576287781470455e-05,0.00026287150103598833,2.6688072466640733e-05,-0.00024577637668699026,-3.952776387450285e-05,-9.52598020376172e-06,1.4226541225070832e-06,6.129452572167793e-07,1.2225085811223835e-05,3.6899691622238606e-05,0.0002594897523522377,2.7320509616401978e-05,-8.233922699218965e-07,-5.155539328782766e-10,-3.80257023785413e-12,1.5367697392409951e-10,3.6606531694793887e-10,6.981223932278624e-10,3.917312252355032e-09,6.236640359702506e-08,1.5569982636520763e-08
TC_2025_2025274N16087,D,Monsoon Low Pressure Systems,MONSOON,6c9a48426d9801f46f68b47c6dce15b6989ab746ca8c35a5c89b39ac2d6e0272,0.026471329852938652,0.6169314980506897,1.4174189567565918,2.7705166339874268,3.569617748260498,4.9322333335876465,9.150757789611816,15.726181983947754,2.7993123531341553,-0.00013371353270485997,-2.7059570129495114e-05,-9.078157745534554e-06,-2.236299451396917e-06,-5.619334046969016e-07,6.239432877919171e-06,2.841665263986215e-05,0.00028196341008879244,2.229443816759158e-05,-0.00015632850409019738,-3.928181831724942e-05,-1.0660638508852571e-05,5.751054459324223e-07,-4.7519887402813765e-07,1.1580271348066162e-05,3.397171894903295e-05,9.487524948781356e-05,2.2837137294118293e-05,-0.0001981265377253294,-3.2472227758262306e-05,-1.3243288776720874e-05,-2.0857360141235404e-06,-4.887290288024815e-07,1.0281391951139085e-05,3.762580672628246e-05,0.000198051129700616,2.2628002625424415e-05,-0.00016941565263550729,-3.660059519461356e-05,-1.339720984105952e-05,-1.4700257224831148e-06,-1.1669613968479098e-06,1.0005424883274827e-05,3.67631801054813e-05,0.00015865720342844725,2.323305670870468e-05,-7.883144803599862e-08,-4.036070921920043e-10,4.011632345757299e-11,2.782801211687058e-10,5.560442661867171e-10,8.067579937431901e-10,2.965331535875748e-09,3.755542010708268e-08,2.4898585415655816e-09
TC_2025_2025276N22067,D,Monsoon Low Pressure Systems,MONSOON,f2051bcb36df98872f827cfc6bd564f062ec283183f6c3a57f221ca20fe20e2f,0.05843907222151756,0.8749086856842041,2.2501165866851807,3.4612326622009277,4.174017429351807,5.749157905578613,9.055436134338379,19.82164192199707,2.711019992828369,-0.00017603611922822893,-3.352956991875544e-05,-1.1328591426718049e-05,-3.2671985081833554e-06,1.1216212669751258e-06,8.295966836158186e-06,5.020398020860739e-05,0.0007134802872315049,3.251250018365681e-05,-0.00038427216350100935,-5.158396379556507e-05,-1.0551850209594704e-05,2.2820706817583414e-06,-2.6001299602285144e-07,1.3692040738533251e-05,4.206909943604842e-05,0.00015022390289232135,2.9952243494335562e-05,-0.0002037594240391627,-4.653425276046619e-05,-1.321488798566861e-05,-6.719181442349509e-07,1.0028775250248145e-06,1.430422707926482e-05,5.246607543085702e-05,0.0003115479776170105,3.195854151272215e-05,-0.00033840100513771176,-4.727200575871393e-05,-1.2154816431575455e-05,3.8068529306656274e-07,-1.3545559340855107e-07,1.1750260455301031e-05,4.9294671043753624e-05,0.00020603266602847725,3.0901261197868735e-05,-4.783079248227295e-07,-1.0075018597177632e-09,3.903969161833665e-12,2.507095919757063e-10,9.189394245545657e-10,1.1875368466363057e-09,6.1075073887195686e-09,1.3211720784056524e-07,9.028566338997734e-09
TC_2025_2025281N38324,B,Weak Tropical Cyclones / Depressions,TC,4cfb7a608f6db59fd5a9e2e9360d3708e207f4171b1cf9d9945103dce3f601b0,0.06438053399324417,2.342155933380127,5.005967140197754,8.104055404663086,7.682736396789551,9.942962646484375,12.848690032958984,22.603431701660156,3.3500916957855225,-0.00037825957406312227,-3.125559305772185e-05,-1.742127278703265e-05,-5.80505775360507e-06,2.7466007850307506e-06,9.907698768074624e-06,7.262382860062644e-05,0.000696878123562783,4.8810295993462205e-05,-0.0003057166759390384,-4.2529896745691076e-05,-7.584907507407479e-06,1.3558692444348708e-06,-1.7405565131412004e-06,9.487792340223677e-06,2.5358778657391667e-05,0.00035454172757454216,3.195965109625831e-05,-0.00019915048324037343,-5.070762199466117e-05,-2.0051000319654122e-05,-3.4498445984354476e-06,-1.1383793889763183e-06,1.1353012268955354e-05,4.6532080887118354e-05,0.0005015837377868593,4.326452108216472e-05,-0.00032280106097459793,-4.0328475733986124e-05,-1.3626126929011662e-05,-1.3171144530588208e-07,1.9038105847357656e-06,1.1844153959827963e-05,4.405980871524662e-05,0.0005090502672828734,4.018090112367645e-05,-1.0403481809362347e-07,-6.779305450343998e-10,-3.267120601835316e-11,2.7708768612910717e-10,1.101254976099142e-09,9.43301659006579e-10,5.131360669707874e-09,2.5218946575478185e-07,7.191873763190415e-09
TC_2025_2025282N16261,B,Weak Tropical Cyclones / Depressions,TC,d0b41f9fc89b0f8fa29db021c5683a444ec2f547d36259a1c39dbc63e28edfb3,0.05777296796441078,0.8781618475914001,2.4822380542755127,4.482672214508057,4.585849761962891,6.148680210113525,9.50598430633545,13.860557556152344,2.6265034675598145,-0.00020137686806265265,-2.9696477213292383e-05,-8.946097295847721e-06,-8.213581281779625e-07,1.9000344764208421e-06,8.729633918846957e-06,4.4679669372271746e-05,0.0004901090869680047,2.7686332032317296e-05,-0.00024949171347543597,-3.6665274819824845e-05,-1.1465634997875895e-05,-5.133265190693237e-08,-1.2557371746879653e-06,9.94679703580914e-06,3.1999039492802694e-05,0.00016389995289500803,2.2841077225166373e-05,-0.00020157343533355743,-4.3372303480282426e-05,-9.672361557022668e-06,3.435366124904249e-06,9.883964366963482e-07,1.351470473309746e-05,3.8273476093309e-05,0.00015953589172568172,2.6402973162475973e-05,-0.000216379135963507,-3.658873538370244e-05,-9.95267055259319e-06,1.476420493418118e-06,6.093131332818302e-07,1.2027322554786224e-05,3.7057743611512706e-05,0.00020825426327064633,2.48705819103634e-05,-2.2917033959402033e-07,-7.024265613608804e-10,2.5553267835043414e-11,2.1867938015951438e-10,5.468678843101316e-10,7.250579581175032e-10,3.3888398753845195e-09,4.96546199713066e-08,4.155647825854203e-09
TC_2025_2025289N13140,B,Weak Tropical Cyclones / Depressions,TC,4a4052ed9eec3b8d7c1bd3f822868c1f700aa1b79f63d8056d1f5603cdcd4a86,0.07125572115182877,1.0195118188858032,2.4686076641082764,4.4231343269348145,5.1548848152160645,7.005626201629639,12.7965669631958,18.30762481689453,3.5007052421569824,-0.0002505263837520033,-4.787520447280258e-05,-9.002836122817826e-06,8.252363841165788e-07,5.62394689040957e-07,1.321955551247811e-05,4.661548518924974e-05,0.0003327060549054295,3.450628719292581e-05,-0.00023754261201247573,-3.959062451031059e-05,-1.2918644642923027e-05,-1.1010749858542113e-06,-2.480376679159235e-06,9.03296131582465e-06,3.2403528166469187e-05,0.0001119157241191715,2.353816853428725e-05,-0.00024269385903608054,-4.543390969047323e-05,-1.164387595053995e-05,-4.633644152818306e-07,-1.0524234284048362e-07,1.2557779882627074e-05,4.367118890513666e-05,0.000293948978651315,3.168291368638165e-05,-0.0001805471838451922,-4.206179073662497e-05,-1.3550358744396362e-05,-1.0659484814823372e-06,-7.535133477176714e-07,1.2978688573639374e-05,4.276289837434888e-05,0.00012850933126173913,2.760286588454619e-05,-1.0452276200112465e-07,-1.5506123052233534e-09,-5.984487536601912e-13,2.20704329811916e-10,5.753039711287045e-10,8.521057748289707e-10,4.189845803637127e-09,3.946855642311675e-08,3.3822908918068606e-09
